client_id,segment,age,income,region,channel,card_type,credit_limit,issue_date,activated,activation_days
CLT01284,Массовый,26,1088.52,Брестская область,Отделение,Классическая,3043.67,2023-02-13,1,4.0
CLT01285,Массовый,44,1328.63,Минская область,Отделение,Классическая,3559.05,2023-11-08,1,16.0
CLT01286,Массовый,39,2482.97,Гомельская область,Интернет-банк,Классическая,5913.89,2024-05-30,1,6.0
CLT01287,Массовый,18,1091.83,Гродненская область,Мобильное приложение,Классическая,3932.16,2023-11-16,0,
CLT01288,Массовый,27,1088.29,Витебская область,Интернет-банк,Классическая,4291.95,2023-12-27,0,
CLT01289,Массовый,37,2146.16,Минск,Мобильное приложение,Классическая,9475.49,2024-05-31,1,24.0
CLT01290,Массовый+,52,4444.56,Минская область,Интернет-банк,Золотая,18750.73,2024-06-04,0,
CLT01291,Массовый+,28,2964.02,Минск,Интернет-банк,Золотая,15972.5,2023-03-04,1,7.0
CLT01292,Массовый+,36,5517.8,Брестская область,Интернет-банк,Золотая,27919.98,2024-01-12,0,
CLT01293,Массовый+,47,3026.07,Минск,Интернет-банк,Классическая,17129.18,2024-03-10,0,
CLT01294,Массовый,44,1820.7,Минская область,Интернет-банк,Классическая,4770.09,2023-06-22,1,1.0
CLT01295,Массовый+,55,5263.52,Витебская область,Мобильное приложение,Золотая,23022.06,2023-03-16,0,
CLT01296,Премиум,34,9724.58,Минск,Мобильное приложение,Платиновая,56088.44,2023-10-22,1,18.0
CLT01297,Массовый,19,1532.8,Минская область,Интернет-банк,Классическая,6691.59,2024-03-08,0,
CLT01298,Массовый,28,1132.96,Гомельская область,Интернет-банк,Классическая,4292.85,2023-09-22,1,22.0
CLT01299,Массовый,32,1585.19,Минская область,Мобильное приложение,Классическая,4923.39,2023-09-23,1,12.0
CLT01300,Массовый,23,1730.85,Минск,Мобильное приложение,Классическая,3878.9,2023-12-20,0,
CLT01301,Массовый,27,2055.09,Минск,Интернет-банк,Классическая,10579.48,2024-04-25,0,
CLT01302,Массовый+,32,4080.71,Минск,Мобильное приложение,Классическая,20039.11,2023-06-15,0,
CLT01303,Массовый,31,1459.48,Минск,Мобильное приложение,Классическая,6132.56,2023-07-15,1,7.0
CLT01304,Массовый+,36,4891.73,Брестская область,Интернет-банк,Золотая,25748.33,2024-01-05,1,30.0
CLT01305,Массовый,25,2353.03,Минская область,Отделение,Классическая,13109.31,2023-10-11,0,
CLT01306,Массовый,18,1252.24,Гомельская область,Мобильное приложение,Классическая,5573.19,2024-01-11,1,26.0
CLT01307,Премиум,49,19376.84,Минск,Партнёр,Платиновая,78646.32,2023-11-22,0,
CLT01308,Private,63,51440.78,Минск,Интернет-банк,Платиновая,289494.96,2023-10-09,1,24.0
CLT01309,Массовый,21,944.21,Минск,Мобильное приложение,Классическая,5655.33,2023-12-28,0,
CLT01310,Премиум,43,11287.3,Минск,Отделение,Золотая,63610.29,2023-03-27,1,11.0
CLT01311,Премиум,45,6283.72,Гомельская область,Мобильное приложение,Золотая,19971.18,2024-02-27,1,27.0
CLT01312,Массовый,34,1985.66,Гродненская область,Мобильное приложение,Классическая,10211.63,2023-11-30,0,
CLT01313,Массовый,22,1672.63,Минск,Мобильное приложение,Классическая,3922.26,2024-02-12,1,1.0
CLT01314,Премиум,52,10547.42,Гомельская область,Мобильное приложение,Золотая,29872.5,2023-11-12,0,
CLT01315,Массовый+,31,2950.48,Гродненская область,Интернет-банк,Классическая,10977.98,2023-02-08,0,
CLT01316,Премиум,47,14247.24,Минская область,Партнёр,Золотая,79297.32,2024-05-28,0,
CLT01317,Private,44,71435.86,Гродненская область,Интернет-банк,Привилегия,285655.91,2023-04-10,0,
CLT01318,Массовый,25,1143.71,Минск,Мобильное приложение,Классическая,5658.75,2024-03-04,1,21.0
CLT01319,Премиум,42,11452.47,Гродненская область,Партнёр,Золотая,59346.47,2024-04-12,1,15.0
CLT01320,Массовый+,50,5136.97,Минск,Отделение,Классическая,13970.78,2024-01-21,1,6.0
CLT01321,Массовый,25,1638.31,Минск,Партнёр,Классическая,7244.85,2023-02-17,0,
CLT01322,Массовый,37,1903.71,Гродненская область,Отделение,Классическая,7406.8,2024-01-26,0,
CLT01323,Массовый+,31,5335.54,Витебская область,Партнёр,Золотая,15914.21,2023-03-06,1,5.0
CLT01324,Массовый+,27,5967.38,Минск,Интернет-банк,Классическая,22012.73,2024-05-25,0,
CLT01325,Массовый,32,2449.99,Минск,Интернет-банк,Классическая,13887.18,2024-02-05,0,
CLT01326,Массовый+,33,4317.97,Могилёвская область,Мобильное приложение,Классическая,10588.81,2024-02-07,0,
CLT01327,Массовый+,30,5481.8,Минск,Интернет-банк,Золотая,11103.79,2023-07-23,0,
CLT01328,Массовый+,30,4864.64,Витебская область,Мобильное приложение,Классическая,22823.1,2023-08-17,1,30.0
CLT01329,Массовый,36,1843.97,Минская область,Мобильное приложение,Классическая,5477.65,2023-01-21,1,25.0
CLT01330,Массовый,39,889.77,Гродненская область,Мобильное приложение,Классическая,4339.94,2023-12-04,0,
CLT01331,Массовый,22,1777.87,Минск,Мобильное приложение,Классическая,6079.54,2023-05-11,0,
CLT01332,Массовый,26,1544.62,Минск,Мобильное приложение,Классическая,6217.77,2024-03-03,0,
CLT01333,Массовый,34,1689.29,Минск,Мобильное приложение,Классическая,8291.68,2024-05-02,1,24.0
CLT01334,Массовый,34,994.19,Минская область,Мобильное приложение,Классическая,3346.39,2023-09-14,0,
CLT01335,Массовый,37,2371.7,Могилёвская область,Мобильное приложение,Классическая,13330.55,2023-11-07,1,24.0
CLT01336,Массовый,34,1759.05,Минск,Интернет-банк,Классическая,8977.85,2024-02-07,1,27.0
CLT01337,Массовый,29,1059.85,Брестская область,Интернет-банк,Классическая,6307.17,2023-06-24,0,
CLT01338,Массовый,19,1464.2,Минская область,Мобильное приложение,Классическая,8595.7,2023-04-20,0,
CLT01339,Массовый+,47,5689.0,Витебская область,Отделение,Золотая,18747.12,2023-04-12,1,19.0
CLT01340,Массовый,41,1242.7,Минск,Партнёр,Классическая,7009.44,2023-07-11,0,
CLT01341,Массовый+,38,3613.59,Гомельская область,Интернет-банк,Золотая,15999.21,2024-06-24,1,30.0
CLT01342,Private,56,70370.39,Минская область,Отделение,Привилегия,318654.6,2023-09-23,1,7.0
